,PINCP,AGEP,RAC1P,MAR,SCHL,COW,OCCP,RELP,SEX,RELP_category
90306,0,18-40,1,5,3,1.0,1920.0,0,1,Self and Spouse
90307,0,18-40,1,5,3,1.0,8990.0,12,1,Peers and Similar Relations
90308,0,40-60,0,4,4,2.0,5400.0,0,0,Self and Spouse
90309,0,18-40,0,5,4,2.0,4020.0,2,1,Direct Dependents
90310,0,18-40,1,5,3,1.0,3430.0,0,0,Self and Spouse
90312,0,18-40,1,5,4,1.0,8140.0,13,1,Peers and Similar Relations
90314,1,18-40,0,1,4,1.0,6410.0,0,1,Self and Spouse
90315,0,18-40,0,1,6,1.0,5740.0,1,0,Self and Spouse
90320,1,40-60,1,1,6,4.0,136.0,0,0,Self and Spouse
90321,0,40-60,1,1,5,1.0,220.0,1,1,Self and Spouse
90324,0,18-40,1,5,4,1.0,3255.0,0,0,Self and Spouse
90327,0,40-60,1,4,6,1.0,1105.0,0,0,Self and Spouse
90330,0,40-60,1,3,3,1.0,4760.0,0,0,Self and Spouse
90332,1,40-60,1,1,5,6.0,4950.0,0,0,Self and Spouse
90333,0,40-60,1,1,3,1.0,4760.0,1,1,Self and Spouse
90334,0,18-40,0,5,5,1.0,5240.0,2,1,Direct Dependents
90340,1,40-60,1,1,3,1.0,9620.0,0,1,Self and Spouse
90342,1,60-80,1,1,6,1.0,5920.0,0,1,Self and Spouse
90344,1,40-60,1,1,7,3.0,3870.0,0,1,Self and Spouse
90352,1,40-60,0,1,6,1.0,1006.0,0,1,Self and Spouse
90353,0,40-60,0,1,6,1.0,5120.0,1,0,Self and Spouse
90355,1,40-60,1,3,5,1.0,5740.0,0,0,Self and Spouse
90356,0,18-40,1,5,6,1.0,4840.0,0,1,Self and Spouse
90357,1,18-40,0,5,6,1.0,136.0,0,0,Self and Spouse
90360,1,40-60,1,5,6,1.0,1460.0,0,1,Self and Spouse
90361,1,18-40,1,1,6,8.0,1010.0,0,1,Self and Spouse
90362,1,18-40,1,1,7,1.0,705.0,1,0,Self and Spouse
90363,0,40-60,0,5,3,1.0,4700.0,0,0,Self and Spouse
90364,0,18-40,0,5,3,1.0,9620.0,5,1,Peers and Similar Relations
90365,0,18-40,0,5,3,1.0,7750.0,5,1,Peers and Similar Relations
90369,0,18-40,1,3,6,1.0,9645.0,0,0,Self and Spouse
90371,0,18-40,1,5,7,2.0,5940.0,0,1,Self and Spouse
90372,0,40-60,1,3,3,1.0,6220.0,0,1,Self and Spouse
90374,1,40-60,1,1,4,3.0,3725.0,0,1,Self and Spouse
90376,0,18-40,1,5,4,1.0,5740.0,2,0,Direct Dependents
90377,1,40-60,1,3,7,4.0,440.0,0,0,Self and Spouse
90378,1,40-60,1,1,6,1.0,440.0,0,1,Self and Spouse
90379,0,40-60,1,1,6,1.0,2310.0,1,0,Self and Spouse
90380,0,18-40,1,5,6,1.0,6260.0,2,1,Direct Dependents
90381,1,40-60,1,1,7,1.0,1460.0,0,1,Self and Spouse
90383,0,40-60,1,1,4,1.0,4700.0,0,1,Self and Spouse
90386,1,40-60,1,1,6,1.0,5240.0,1,1,Self and Spouse
90389,1,40-60,1,5,3,1.0,8140.0,0,1,Self and Spouse
90390,1,40-60,0,3,3,1.0,4920.0,0,1,Self and Spouse
90391,1,40-60,0,5,3,1.0,5140.0,13,0,Peers and Similar Relations
90393,0,40-60,1,2,4,3.0,5110.0,0,0,Self and Spouse
90396,1,18-40,1,1,7,2.0,350.0,0,0,Self and Spouse
90397,1,18-40,1,1,5,2.0,1050.0,1,1,Self and Spouse
90401,1,40-60,1,1,4,1.0,440.0,0,1,Self and Spouse
90402,0,40-60,1,1,3,6.0,3602.0,1,0,Self and Spouse
90407,0,60-80,1,5,3,1.0,9141.0,0,0,Self and Spouse
90408,0,18-40,0,1,7,2.0,2330.0,0,0,Self and Spouse
90409,0,18-40,0,1,6,2.0,4220.0,1,1,Self and Spouse
90412,0,60-80,1,1,4,3.0,810.0,0,0,Self and Spouse
90413,1,60-80,1,1,4,6.0,4340.0,1,1,Self and Spouse
90414,1,40-60,1,5,3,1.0,9130.0,0,1,Self and Spouse
90418,1,18-40,1,1,6,1.0,120.0,0,1,Self and Spouse
90419,0,18-40,1,1,6,1.0,2310.0,1,0,Self and Spouse
90423,1,18-40,1,5,7,4.0,2105.0,0,0,Self and Spouse
90424,0,40-60,1,1,3,1.0,9130.0,0,1,Self and Spouse
90425,1,40-60,1,1,7,1.0,440.0,1,0,Self and Spouse
90426,0,40-60,1,3,3,1.0,3649.0,0,0,Self and Spouse
90430,0,18-40,0,5,4,1.0,2360.0,0,0,Self and Spouse
90433,0,18-40,1,3,5,1.0,3645.0,0,0,Self and Spouse
90437,0,40-60,1,5,7,7.0,52.0,0,1,Self and Spouse
90438,0,18-40,1,3,5,1.0,4700.0,0,0,Self and Spouse
90439,0,18-40,1,1,4,1.0,9620.0,12,1,Peers and Similar Relations
90440,0,18-40,0,5,3,1.0,6410.0,13,1,Peers and Similar Relations
90441,1,40-60,1,5,6,2.0,20.0,0,1,Self and Spouse
90444,1,18-40,1,5,5,1.0,4700.0,12,0,Peers and Similar Relations
90445,0,60-80,1,1,3,1.0,9760.0,0,1,Self and Spouse
90448,0,40-60,1,5,3,2.0,8990.0,2,1,Direct Dependents
90450,0,18-40,1,5,4,1.0,4040.0,0,0,Self and Spouse
90452,0,18-40,1,5,4,1.0,6410.0,13,1,Peers and Similar Relations
90453,0,18-40,1,5,4,1.0,4420.0,0,0,Self and Spouse
90454,1,60-80,1,1,7,4.0,2330.0,0,0,Self and Spouse
90456,0,40-60,1,1,3,1.0,5240.0,0,0,Self and Spouse
90457,0,18-40,1,1,3,1.0,9130.0,1,1,Self and Spouse
90458,0,18-40,1,5,4,1.0,9645.0,2,1,Direct Dependents
90460,0,18-40,0,5,3,1.0,5240.0,15,1,Lodgers and Non-Family Members
90461,0,60-80,0,1,3,1.0,9121.0,0,1,Self and Spouse
90462,0,60-80,0,1,3,1.0,5110.0,1,0,Self and Spouse
90464,1,40-60,1,1,6,1.0,850.0,0,1,Self and Spouse
90465,0,40-60,1,1,7,2.0,2310.0,1,0,Self and Spouse
90468,0,18-40,1,1,3,1.0,8740.0,0,1,Self and Spouse
90471,1,60-80,1,4,3,2.0,5400.0,0,0,Self and Spouse
90477,1,40-60,1,5,4,1.0,7210.0,0,1,Self and Spouse
90479,0,18-40,1,5,6,1.0,4760.0,0,0,Self and Spouse
90480,0,60-80,1,1,3,1.0,4700.0,0,1,Self and Spouse
90481,0,40-60,1,1,6,3.0,2310.0,1,0,Self and Spouse
90482,0,18-40,1,5,4,1.0,4110.0,2,0,Direct Dependents
90484,1,40-60,0,5,6,1.0,710.0,0,0,Self and Spouse
90485,0,18-40,0,5,3,1.0,7750.0,2,1,Direct Dependents
90492,1,40-60,1,3,3,1.0,8255.0,0,0,Self and Spouse
90497,0,40-60,0,3,5,6.0,220.0,0,1,Self and Spouse
90498,0,40-60,1,5,6,1.0,1050.0,0,1,Self and Spouse
90500,0,18-40,0,5,6,1.0,5240.0,0,1,Self and Spouse
90501,0,40-60,1,5,6,2.0,600.0,0,0,Self and Spouse
90502,0,40-60,1,1,4,1.0,9130.0,0,1,Self and Spouse
90503,0,40-60,1,1,4,1.0,650.0,1,0,Self and Spouse
90504,0,60-80,1,1,6,6.0,2634.0,0,1,Self and Spouse
90506,0,40-60,1,5,6,6.0,2634.0,2,1,Direct Dependents
90510,1,18-40,1,1,6,1.0,630.0,0,0,Self and Spouse
90513,1,40-60,1,5,6,1.0,520.0,0,1,Self and Spouse
90516,0,60-80,1,1,4,6.0,5120.0,1,0,Self and Spouse
90523,1,40-60,1,5,3,1.0,5500.0,0,1,Self and Spouse
90529,1,40-60,1,1,6,1.0,4920.0,0,1,Self and Spouse
90530,1,40-60,1,1,7,2.0,2320.0,1,0,Self and Spouse
90531,0,18-40,1,5,3,1.0,9610.0,0,1,Self and Spouse
90532,0,18-40,1,5,0,1.0,7200.0,12,0,Peers and Similar Relations
90533,0,18-40,1,1,4,1.0,120.0,0,0,Self and Spouse
90534,0,18-40,1,1,3,1.0,9130.0,1,1,Self and Spouse
90541,0,18-40,1,1,5,1.0,600.0,0,1,Self and Spouse
90542,0,18-40,1,1,4,1.0,310.0,1,0,Self and Spouse
90543,0,40-60,0,1,7,1.0,5860.0,0,0,Self and Spouse
90544,0,40-60,0,1,7,1.0,1700.0,1,1,Self and Spouse
90547,0,18-40,1,1,5,1.0,7315.0,0,1,Self and Spouse
90548,0,18-40,1,1,6,1.0,5240.0,1,0,Self and Spouse
90549,1,18-40,1,1,7,1.0,51.0,0,0,Self and Spouse
90550,1,18-40,1,1,6,1.0,20.0,1,1,Self and Spouse
90555,0,40-60,0,3,6,2.0,2205.0,2,0,Direct Dependents
90556,0,60-80,0,5,6,6.0,2770.0,0,0,Self and Spouse
90557,0,18-40,1,3,4,5.0,3802.0,0,1,Self and Spouse
90558,1,40-60,1,3,4,3.0,4220.0,0,1,Self and Spouse
90559,1,18-40,1,1,7,2.0,2320.0,0,0,Self and Spouse
90560,1,18-40,1,1,7,1.0,705.0,1,1,Self and Spouse
90563,0,18-40,1,5,4,1.0,4110.0,0,1,Self and Spouse
90564,0,40-60,1,1,3,1.0,4030.0,0,0,Self and Spouse
90565,1,40-60,1,1,6,1.0,1006.0,1,1,Self and Spouse
90566,0,18-40,0,5,3,1.0,3601.0,0,0,Self and Spouse
90571,1,18-40,1,1,5,1.0,6355.0,0,1,Self and Spouse
90572,0,18-40,1,1,6,3.0,2310.0,1,0,Self and Spouse
90574,1,40-60,1,4,6,1.0,3550.0,0,1,Self and Spouse
90577,1,40-60,1,1,3,3.0,4220.0,0,1,Self and Spouse
90578,0,40-60,1,1,3,1.0,9122.0,1,0,Self and Spouse
90579,0,18-40,1,5,3,1.0,4510.0,2,0,Direct Dependents
90580,0,18-40,1,5,4,1.0,4760.0,2,1,Direct Dependents
90581,0,40-60,0,5,3,1.0,4110.0,0,0,Self and Spouse
90583,0,40-60,1,1,6,6.0,4760.0,0,0,Self and Spouse
90584,1,40-60,1,1,6,1.0,310.0,1,1,Self and Spouse
90585,1,18-40,1,5,6,2.0,10.0,0,0,Self and Spouse
90586,0,40-60,1,1,5,3.0,5400.0,0,0,Self and Spouse
90587,1,40-60,1,1,4,1.0,1050.0,1,1,Self and Spouse
90588,0,18-40,1,5,3,1.0,4150.0,2,1,Direct Dependents
90591,0,40-60,0,1,3,1.0,4220.0,0,1,Self and Spouse
90592,0,40-60,0,1,3,1.0,3647.0,1,0,Self and Spouse
90593,1,18-40,1,5,4,1.0,9620.0,2,1,Direct Dependents
90597,0,18-40,1,5,6,2.0,4600.0,2,0,Direct Dependents
90599,0,40-60,1,5,7,1.0,8225.0,0,1,Self and Spouse
90600,0,40-60,1,1,7,6.0,3245.0,0,0,Self and Spouse
90601,1,40-60,0,1,6,6.0,420.0,1,1,Self and Spouse
90605,0,18-40,1,5,6,1.0,4760.0,0,0,Self and Spouse
90606,0,18-40,1,5,6,1.0,1360.0,12,0,Peers and Similar Relations
90612,0,40-60,1,3,3,1.0,1980.0,0,1,Self and Spouse
90614,1,40-60,1,2,7,5.0,110.0,0,0,Self and Spouse
90615,0,18-40,1,5,6,4.0,2545.0,0,0,Self and Spouse
90616,0,18-40,1,5,3,1.0,4030.0,13,1,Peers and Similar Relations
90617,1,40-60,1,1,7,3.0,3230.0,0,0,Self and Spouse
90618,1,40-60,1,1,5,1.0,10.0,1,1,Self and Spouse
90619,0,18-40,1,5,4,1.0,9620.0,2,1,Direct Dependents
90623,0,18-40,1,5,3,1.0,4750.0,0,1,Self and Spouse
90628,0,18-40,1,3,5,2.0,3602.0,13,0,Peers and Similar Relations
90631,0,40-60,1,1,7,4.0,1007.0,0,1,Self and Spouse
90634,0,18-40,1,1,6,1.0,2320.0,0,1,Self and Spouse
90635,0,18-40,1,1,6,1.0,2300.0,1,0,Self and Spouse
90638,1,18-40,1,5,3,1.0,6230.0,0,1,Self and Spouse
90639,0,18-40,0,5,3,1.0,4510.0,13,0,Peers and Similar Relations
90640,0,40-60,1,1,3,1.0,4110.0,0,0,Self and Spouse
90641,0,40-60,1,1,3,3.0,7340.0,1,1,Self and Spouse
90642,0,18-40,1,5,6,3.0,2320.0,2,0,Direct Dependents
90643,1,40-60,1,3,3,1.0,7750.0,0,1,Self and Spouse
90644,1,40-60,1,5,7,2.0,3255.0,0,0,Self and Spouse
90645,1,40-60,1,5,7,3.0,2205.0,0,0,Self and Spouse
90646,0,18-40,1,1,3,2.0,4230.0,0,0,Self and Spouse
90647,0,18-40,1,1,3,1.0,205.0,1,1,Self and Spouse
90650,0,40-60,0,1,7,1.0,5240.0,1,1,Self and Spouse
90651,0,60-80,1,3,6,2.0,2360.0,0,0,Self and Spouse
90652,0,18-40,1,5,4,1.0,4040.0,0,0,Self and Spouse
90653,1,18-40,1,5,6,1.0,4850.0,0,1,Self and Spouse
90654,0,18-40,1,5,6,1.0,3255.0,0,0,Self and Spouse
90655,1,18-40,1,5,6,1.0,1460.0,13,1,Peers and Similar Relations
90656,0,18-40,1,1,7,4.0,2310.0,0,1,Self and Spouse
90657,0,40-60,1,1,6,4.0,5740.0,1,0,Self and Spouse
90660,1,18-40,1,1,7,1.0,3258.0,0,0,Self and Spouse
90661,0,40-60,1,1,4,1.0,9130.0,1,1,Self and Spouse
90664,1,18-40,1,5,6,1.0,8600.0,0,1,Self and Spouse
90665,0,60-80,1,1,4,1.0,3602.0,0,1,Self and Spouse
90669,1,40-60,1,1,4,2.0,120.0,0,0,Self and Spouse
90671,0,18-40,1,5,4,3.0,4220.0,2,1,Direct Dependents
90675,0,40-60,1,1,5,1.0,1108.0,0,1,Self and Spouse
90676,0,40-60,1,1,4,1.0,630.0,1,0,Self and Spouse
90679,0,60-80,1,3,5,7.0,5240.0,0,0,Self and Spouse
90680,1,40-60,1,1,7,1.0,20.0,0,0,Self and Spouse
90681,1,18-40,1,1,3,1.0,8810.0,1,1,Self and Spouse
90685,0,40-60,1,1,3,1.0,8990.0,1,1,Self and Spouse
90686,0,18-40,1,5,3,1.0,4600.0,0,0,Self and Spouse
90688,1,60-80,1,1,7,4.0,2205.0,0,0,Self and Spouse
90690,0,40-60,1,5,7,4.0,2205.0,2,1,Direct Dependents
90691,1,40-60,0,1,7,1.0,2205.0,0,1,Self and Spouse
90692,0,18-40,1,1,7,1.0,2205.0,1,0,Self and Spouse
90698,0,18-40,1,4,4,3.0,4220.0,2,0,Direct Dependents
90701,1,60-80,1,3,4,2.0,3255.0,0,0,Self and Spouse
90702,0,40-60,1,1,4,1.0,4850.0,0,1,Self and Spouse
90703,1,40-60,1,1,4,1.0,52.0,1,0,Self and Spouse
90704,0,18-40,1,5,4,1.0,4760.0,2,1,Direct Dependents
90705,1,18-40,1,1,4,1.0,440.0,0,1,Self and Spouse
90706,0,18-40,1,1,3,1.0,3500.0,1,0,Self and Spouse
90709,1,18-40,1,1,6,1.0,110.0,0,1,Self and Spouse
90710,1,18-40,1,1,6,2.0,1650.0,1,0,Self and Spouse
90711,1,40-60,1,1,7,1.0,800.0,0,1,Self and Spouse
90713,0,40-60,0,1,4,1.0,3930.0,0,1,Self and Spouse
90714,1,40-60,0,1,7,2.0,2016.0,1,0,Self and Spouse
90715,1,40-60,1,1,6,2.0,3030.0,0,0,Self and Spouse
90716,0,40-60,1,1,3,1.0,9130.0,1,1,Self and Spouse
90717,0,18-40,1,5,6,3.0,1610.0,2,1,Direct Dependents
90718,1,18-40,1,1,7,2.0,205.0,0,1,Self and Spouse
90719,0,18-40,1,1,7,6.0,4220.0,1,0,Self and Spouse
90723,1,40-60,1,1,6,1.0,2002.0,0,0,Self and Spouse
90724,0,40-60,1,1,4,1.0,4000.0,1,1,Self and Spouse
90728,1,40-60,0,1,6,1.0,120.0,1,1,Self and Spouse
90729,0,18-40,0,5,4,3.0,1555.0,2,0,Direct Dependents
90734,1,60-80,1,1,4,7.0,8990.0,0,1,Self and Spouse
90735,0,40-60,1,1,4,7.0,5740.0,1,0,Self and Spouse
90738,1,60-80,1,3,3,1.0,4220.0,0,0,Self and Spouse
90740,1,18-40,1,5,6,2.0,20.0,0,0,Self and Spouse
90741,1,40-60,1,3,7,1.0,51.0,0,0,Self and Spouse
90742,0,40-60,1,1,5,2.0,3255.0,0,0,Self and Spouse
90744,0,18-40,1,5,4,1.0,2005.0,2,0,Direct Dependents
90750,0,18-40,1,1,6,2.0,2545.0,0,0,Self and Spouse
90751,0,40-60,1,1,5,2.0,4220.0,1,1,Self and Spouse
90753,0,60-80,1,5,6,7.0,8350.0,0,0,Self and Spouse
90755,0,18-40,1,1,7,4.0,2310.0,0,0,Self and Spouse
90756,1,18-40,1,1,4,1.0,6200.0,1,1,Self and Spouse
90760,0,60-80,1,1,4,6.0,3900.0,0,1,Self and Spouse
90762,0,40-60,0,3,4,1.0,3603.0,0,0,Self and Spouse
90763,0,18-40,0,5,4,1.0,4720.0,2,0,Direct Dependents
90766,1,60-80,1,1,4,1.0,4055.0,0,1,Self and Spouse
90767,0,40-60,1,1,4,1.0,4700.0,1,0,Self and Spouse
90768,0,18-40,1,5,4,1.0,4120.0,2,0,Direct Dependents
90770,0,18-40,1,5,6,1.0,4840.0,0,0,Self and Spouse
90771,1,18-40,1,5,6,1.0,4850.0,12,1,Peers and Similar Relations
90772,1,18-40,0,5,7,1.0,2001.0,0,0,Self and Spouse
90773,0,18-40,0,3,3,1.0,8990.0,13,1,Peers and Similar Relations
90774,1,40-60,1,1,6,1.0,20.0,0,1,Self and Spouse
90775,1,40-60,1,1,6,1.0,1021.0,1,0,Self and Spouse
90779,0,18-40,1,5,6,2.0,440.0,0,0,Self and Spouse
90780,1,18-40,1,5,6,1.0,2002.0,12,0,Peers and Similar Relations
90781,0,18-40,1,5,4,1.0,3645.0,12,0,Peers and Similar Relations
90783,1,40-60,1,1,4,1.0,7210.0,2,1,Direct Dependents
90787,0,40-60,0,5,3,7.0,10.0,0,1,Self and Spouse
90788,1,40-60,0,1,6,4.0,5000.0,0,1,Self and Spouse
90789,0,40-60,0,1,7,4.0,2310.0,1,0,Self and Spouse
90790,0,18-40,0,5,3,1.0,9620.0,2,1,Direct Dependents
90792,1,40-60,0,1,6,4.0,5000.0,15,1,Lodgers and Non-Family Members
90795,1,60-80,1,1,4,2.0,10.0,1,1,Self and Spouse
90796,1,18-40,1,5,6,2.0,4210.0,0,1,Self and Spouse
90799,0,18-40,1,5,3,1.0,4030.0,2,1,Direct Dependents
90801,0,40-60,1,1,6,1.0,440.0,0,1,Self and Spouse
90808,0,18-40,1,5,6,1.0,5740.0,0,0,Self and Spouse
90809,1,18-40,1,1,3,1.0,9130.0,0,1,Self and Spouse
90810,0,18-40,1,1,7,1.0,2310.0,1,0,Self and Spouse
90813,0,18-40,1,5,4,3.0,7905.0,0,1,Self and Spouse
90814,0,40-60,1,4,4,1.0,3500.0,13,0,Peers and Similar Relations
90815,0,40-60,1,1,5,1.0,5000.0,0,0,Self and Spouse
90818,0,18-40,1,1,4,1.0,3500.0,0,0,Self and Spouse
90819,1,18-40,1,1,3,4.0,3802.0,1,1,Self and Spouse
90822,0,40-60,0,5,7,1.0,2310.0,0,1,Self and Spouse
90824,0,60-80,1,1,3,7.0,9130.0,0,1,Self and Spouse
90828,0,60-80,1,1,5,7.0,4510.0,1,0,Self and Spouse
90829,0,40-60,1,3,3,1.0,4850.0,0,1,Self and Spouse
90830,0,18-40,1,5,4,1.0,4110.0,2,0,Direct Dependents
90832,1,18-40,1,5,5,1.0,3255.0,13,0,Peers and Similar Relations
90835,0,40-60,1,1,4,4.0,9121.0,0,1,Self and Spouse
90836,0,40-60,1,1,3,1.0,9121.0,1,0,Self and Spouse
90837,1,40-60,1,3,4,1.0,7000.0,0,1,Self and Spouse
90838,0,18-40,1,5,4,1.0,6230.0,2,1,Direct Dependents
90839,0,18-40,1,1,6,3.0,2310.0,0,0,Self and Spouse
90840,1,40-60,1,1,3,1.0,7925.0,1,1,Self and Spouse
90844,0,40-60,1,1,4,1.0,5000.0,1,0,Self and Spouse
90845,0,60-80,0,1,5,7.0,4220.0,0,1,Self and Spouse
90846,1,60-80,0,1,5,1.0,5740.0,1,0,Self and Spouse
90847,1,18-40,1,5,4,1.0,220.0,0,1,Self and Spouse
90848,0,18-40,1,3,3,1.0,3515.0,13,0,Peers and Similar Relations
90851,0,18-40,1,5,3,1.0,4720.0,0,0,Self and Spouse
90852,0,40-60,1,1,3,1.0,9610.0,0,0,Self and Spouse
90853,0,18-40,1,5,3,1.0,7800.0,2,0,Direct Dependents
90854,0,18-40,1,5,4,1.0,9610.0,2,0,Direct Dependents
90858,1,40-60,1,1,4,1.0,4220.0,0,1,Self and Spouse
90859,0,40-60,1,1,4,3.0,2545.0,1,0,Self and Spouse
90862,1,40-60,1,1,4,6.0,205.0,0,0,Self and Spouse
90866,0,60-80,1,1,4,1.0,4760.0,1,0,Self and Spouse
90868,0,18-40,1,5,4,1.0,7810.0,2,1,Direct Dependents
90869,0,18-40,0,5,7,2.0,2002.0,0,0,Self and Spouse
90870,0,18-40,0,5,6,2.0,4600.0,12,0,Peers and Similar Relations
90872,1,40-60,1,1,4,1.0,52.0,0,1,Self and Spouse
90873,1,40-60,1,1,6,3.0,2310.0,1,0,Self and Spouse
90874,0,18-40,1,5,4,1.0,51.0,2,0,Direct Dependents
90877,0,18-40,1,5,3,1.0,5240.0,7,1,Direct Dependents
90878,1,18-40,1,5,6,1.0,2721.0,0,1,Self and Spouse
90879,1,40-60,1,1,7,2.0,2040.0,0,0,Self and Spouse
90880,1,40-60,1,1,7,2.0,2040.0,1,1,Self and Spouse
90886,1,40-60,1,1,4,7.0,4700.0,1,1,Self and Spouse
90889,0,60-80,1,1,4,4.0,9121.0,0,1,Self and Spouse
90890,0,60-80,1,1,4,1.0,3300.0,1,0,Self and Spouse
90891,1,18-40,1,3,5,1.0,3330.0,2,1,Direct Dependents
90894,0,40-60,1,1,3,1.0,4720.0,1,0,Self and Spouse
90895,0,18-40,1,5,4,2.0,1021.0,0,1,Self and Spouse
90900,0,40-60,1,1,3,1.0,8225.0,1,1,Self and Spouse
90901,0,18-40,1,5,4,1.0,2545.0,2,0,Direct Dependents
90904,0,18-40,1,5,3,1.0,9005.0,3,1,Direct Dependents
90905,1,60-80,1,3,6,1.0,8640.0,15,1,Lodgers and Non-Family Members
90912,0,40-60,1,1,4,1.0,3421.0,0,0,Self and Spouse
90915,0,60-80,1,1,4,1.0,4720.0,0,0,Self and Spouse
90917,1,40-60,0,3,4,4.0,3802.0,0,1,Self and Spouse
90918,1,40-60,0,5,3,4.0,3515.0,13,0,Peers and Similar Relations
90923,1,18-40,1,1,6,1.0,52.0,1,1,Self and Spouse
90928,0,60-80,1,4,3,1.0,5860.0,0,0,Self and Spouse
90929,1,60-80,1,5,7,1.0,5400.0,0,0,Self and Spouse
90930,0,18-40,1,1,6,6.0,205.0,0,1,Self and Spouse
90931,0,18-40,1,1,6,1.0,3255.0,1,0,Self and Spouse
90934,1,40-60,1,1,3,1.0,5860.0,0,0,Self and Spouse
90938,0,18-40,0,1,3,1.0,4521.0,10,0,Extended and Distant Relatives
90941,0,18-40,0,5,4,1.0,3603.0,0,0,Self and Spouse
90944,1,40-60,1,1,6,7.0,2710.0,0,1,Self and Spouse
90945,1,40-60,1,1,6,2.0,420.0,1,0,Self and Spouse
90948,1,40-60,0,1,6,1.0,3255.0,0,0,Self and Spouse
90949,0,60-80,0,1,6,1.0,5000.0,1,1,Self and Spouse
90950,0,18-40,1,5,4,1.0,3930.0,0,1,Self and Spouse
90951,1,40-60,1,1,7,3.0,2320.0,0,0,Self and Spouse
90952,1,40-60,1,1,6,3.0,1360.0,1,1,Self and Spouse
90956,0,40-60,0,1,5,1.0,4700.0,0,0,Self and Spouse
90957,0,40-60,0,1,6,1.0,540.0,1,1,Self and Spouse
90961,0,40-60,0,4,6,1.0,910.0,0,1,Self and Spouse
90962,0,18-40,0,5,5,1.0,5740.0,15,0,Lodgers and Non-Family Members
90963,1,40-60,1,1,3,1.0,9620.0,0,1,Self and Spouse
90964,1,40-60,1,1,3,6.0,4230.0,1,0,Self and Spouse
90965,0,18-40,1,5,4,1.0,4700.0,4,0,Direct Dependents
90971,0,18-40,1,5,3,1.0,9620.0,0,1,Self and Spouse
90972,0,40-60,1,1,7,3.0,2310.0,0,0,Self and Spouse
90976,1,40-60,1,1,6,1.0,52.0,0,1,Self and Spouse
90977,0,40-60,1,1,4,2.0,410.0,1,0,Self and Spouse
90983,0,18-40,1,3,4,1.0,9130.0,0,1,Self and Spouse
90986,1,40-60,1,3,7,3.0,2310.0,0,0,Self and Spouse
90987,1,60-80,1,1,7,1.0,1720.0,0,0,Self and Spouse
90988,1,60-80,1,1,6,1.0,5860.0,1,1,Self and Spouse
90990,0,40-60,1,4,3,2.0,4230.0,0,1,Self and Spouse
90991,0,40-60,1,1,4,1.0,3322.0,0,0,Self and Spouse
90992,1,40-60,1,1,6,3.0,3720.0,1,1,Self and Spouse
90995,1,40-60,0,5,7,1.0,2100.0,0,0,Self and Spouse
90997,1,18-40,0,1,3,1.0,7905.0,0,1,Self and Spouse
91003,0,18-40,1,5,6,1.0,9130.0,0,1,Self and Spouse
91009,0,18-40,1,5,3,1.0,9620.0,3,1,Direct Dependents
91011,0,18-40,1,5,6,1.0,4040.0,0,0,Self and Spouse
91012,0,18-40,1,5,6,1.0,4040.0,5,0,Peers and Similar Relations
91015,0,18-40,1,5,4,1.0,4850.0,0,1,Self and Spouse
91016,1,40-60,1,5,4,1.0,10.0,0,1,Self and Spouse
91018,0,60-80,1,1,4,2.0,4600.0,1,0,Self and Spouse
91019,0,18-40,1,5,4,1.0,230.0,2,0,Direct Dependents
91021,0,60-80,1,2,3,1.0,4251.0,0,1,Self and Spouse
91022,1,60-80,1,3,7,7.0,710.0,0,1,Self and Spouse
91023,1,60-80,0,2,6,3.0,3300.0,0,0,Self and Spouse
91025,0,18-40,1,4,4,1.0,5400.0,0,0,Self and Spouse
91029,0,40-60,0,5,6,2.0,5040.0,2,0,Direct Dependents
91031,1,40-60,1,1,7,1.0,440.0,1,0,Self and Spouse
91032,0,18-40,0,1,3,1.0,4010.0,0,0,Self and Spouse
91033,0,18-40,0,1,4,1.0,4720.0,1,1,Self and Spouse
91036,0,18-40,1,1,6,6.0,710.0,0,0,Self and Spouse
91037,1,18-40,1,1,5,1.0,6260.0,1,1,Self and Spouse
91041,0,18-40,1,5,5,1.0,120.0,0,1,Self and Spouse
91043,0,18-40,1,5,5,1.0,4720.0,13,0,Peers and Similar Relations
91045,1,40-60,0,1,6,1.0,1108.0,0,1,Self and Spouse
91046,1,18-40,0,1,3,3.0,2545.0,1,0,Self and Spouse
91047,0,40-60,0,5,4,1.0,5840.0,5,1,Peers and Similar Relations
91050,0,18-40,0,5,4,1.0,9640.0,10,1,Extended and Distant Relatives
91051,0,18-40,1,3,5,1.0,7420.0,0,1,Self and Spouse
91052,0,40-60,0,1,4,4.0,230.0,0,0,Self and Spouse
91053,0,40-60,0,1,3,1.0,6260.0,1,1,Self and Spouse
91055,0,18-40,1,5,6,1.0,4710.0,7,0,Direct Dependents
91056,0,40-60,1,1,3,1.0,6355.0,0,1,Self and Spouse
91057,0,60-80,1,1,3,6.0,2830.0,1,0,Self and Spouse
91058,1,40-60,1,1,4,1.0,1430.0,0,1,Self and Spouse
91059,0,40-60,1,1,3,2.0,3602.0,1,0,Self and Spouse
91062,0,40-60,1,1,6,1.0,2310.0,0,0,Self and Spouse
91063,1,40-60,1,1,4,1.0,9130.0,1,1,Self and Spouse
91066,1,40-60,1,1,5,1.0,1430.0,0,1,Self and Spouse
91067,1,40-60,1,1,4,1.0,440.0,1,0,Self and Spouse
