,PINCP,AGEP,RAC1P,MAR,SCHL,COW,OCCP,RELP,SEX,RELP_category
27847,1,40-60,1,3,4,3.0,3870.0,0,1,Self and Spouse
27849,0,40-60,1,1,3,5.0,5550.0,0,0,Self and Spouse
27850,1,40-60,1,1,3,7.0,6200.0,1,1,Self and Spouse
27851,1,60-80,1,1,7,1.0,10.0,0,1,Self and Spouse
27853,1,40-60,0,1,6,1.0,1006.0,0,1,Self and Spouse
27854,0,40-60,1,1,6,1.0,2310.0,1,0,Self and Spouse
27855,0,18-40,0,5,5,1.0,9640.0,2,1,Direct Dependents
27858,0,18-40,0,1,6,1.0,2360.0,0,1,Self and Spouse
27861,1,40-60,1,1,3,1.0,335.0,0,1,Self and Spouse
27862,0,40-60,1,1,4,1.0,5000.0,1,0,Self and Spouse
27863,0,18-40,1,5,3,1.0,6260.0,2,1,Direct Dependents
27868,0,18-40,1,5,3,1.0,5240.0,10,1,Extended and Distant Relatives
27869,0,18-40,1,5,3,1.0,51.0,15,1,Lodgers and Non-Family Members
27871,1,40-60,1,1,7,1.0,5165.0,0,1,Self and Spouse
27879,0,40-60,0,1,5,2.0,5810.0,2,1,Direct Dependents
27880,0,18-40,0,5,4,1.0,5240.0,7,0,Direct Dependents
27882,0,40-60,0,1,4,1.0,5240.0,9,0,Extended and Distant Relatives
27883,1,60-80,1,1,4,1.0,7220.0,0,1,Self and Spouse
27886,0,60-80,1,1,3,1.0,4850.0,1,1,Self and Spouse
27889,1,40-60,1,1,6,7.0,310.0,1,1,Self and Spouse
27892,0,40-60,1,1,6,1.0,1050.0,0,1,Self and Spouse
27893,0,18-40,0,1,4,1.0,4760.0,1,0,Self and Spouse
27894,0,18-40,1,1,5,1.0,3605.0,0,1,Self and Spouse
27895,0,18-40,1,1,3,1.0,5610.0,1,0,Self and Spouse
27897,0,18-40,1,5,4,1.0,4030.0,0,1,Self and Spouse
27899,0,18-40,0,5,4,1.0,7210.0,0,0,Self and Spouse
27900,0,18-40,0,5,5,1.0,5100.0,5,1,Peers and Similar Relations
27902,0,40-60,0,4,3,1.0,7800.0,6,0,Older Generation
27903,0,18-40,1,1,4,1.0,910.0,0,1,Self and Spouse
27904,0,18-40,1,1,4,4.0,2545.0,1,0,Self and Spouse
27907,1,60-80,1,3,3,1.0,4760.0,0,0,Self and Spouse
27909,1,60-80,1,1,6,5.0,1320.0,0,1,Self and Spouse
27911,0,18-40,1,5,4,1.0,1555.0,2,1,Direct Dependents
27912,0,18-40,1,5,6,4.0,1970.0,2,1,Direct Dependents
27913,0,18-40,1,5,4,1.0,4000.0,2,1,Direct Dependents
27915,0,40-60,1,4,4,1.0,2545.0,0,0,Self and Spouse
27918,1,40-60,1,1,7,1.0,51.0,0,1,Self and Spouse
27919,1,18-40,1,1,6,6.0,735.0,1,0,Self and Spouse
27922,0,18-40,1,1,4,6.0,8990.0,0,0,Self and Spouse
27923,1,18-40,1,1,4,1.0,7700.0,1,1,Self and Spouse
27929,0,18-40,1,3,6,1.0,5310.0,0,0,Self and Spouse
27930,0,18-40,1,5,3,2.0,5240.0,2,0,Direct Dependents
27931,0,18-40,1,1,4,1.0,4720.0,0,0,Self and Spouse
27932,0,18-40,1,1,3,1.0,7700.0,1,1,Self and Spouse
27936,1,40-60,1,1,4,1.0,910.0,0,1,Self and Spouse
27937,0,60-80,1,1,3,6.0,4521.0,1,0,Self and Spouse
27938,0,60-80,1,1,4,1.0,9130.0,0,0,Self and Spouse
27939,0,60-80,1,1,4,3.0,3940.0,1,1,Self and Spouse
27940,0,18-40,1,1,3,1.0,440.0,0,0,Self and Spouse
27941,0,18-40,1,5,5,1.0,7340.0,0,1,Self and Spouse
27942,0,18-40,1,5,6,1.0,800.0,12,0,Peers and Similar Relations
27943,0,18-40,1,3,6,6.0,2722.0,12,0,Peers and Similar Relations
27944,1,18-40,1,5,6,1.0,4522.0,12,1,Peers and Similar Relations
27945,0,18-40,1,5,6,1.0,2555.0,12,1,Peers and Similar Relations
27947,1,60-80,1,1,6,1.0,440.0,1,0,Self and Spouse
27948,0,40-60,1,5,6,1.0,4700.0,0,0,Self and Spouse
27952,0,18-40,1,1,6,1.0,2016.0,0,1,Self and Spouse
27953,0,18-40,1,1,6,1.0,940.0,1,0,Self and Spouse
27956,0,40-60,1,1,3,1.0,5300.0,0,0,Self and Spouse
27957,0,40-60,1,1,6,4.0,6442.0,1,1,Self and Spouse
27961,0,18-40,1,5,3,1.0,5522.0,0,0,Self and Spouse
27962,0,18-40,1,5,3,1.0,8140.0,13,1,Peers and Similar Relations
27963,1,18-40,1,1,7,1.0,4700.0,0,1,Self and Spouse
27964,1,18-40,1,1,4,1.0,440.0,1,0,Self and Spouse
27968,1,18-40,0,1,5,1.0,440.0,0,1,Self and Spouse
27976,0,18-40,1,1,4,1.0,5740.0,2,0,Direct Dependents
27977,0,18-40,1,1,4,1.0,2360.0,9,1,Extended and Distant Relatives
27978,0,40-60,1,1,6,3.0,2310.0,0,0,Self and Spouse
27980,0,18-40,1,5,4,2.0,4622.0,2,0,Direct Dependents
27987,1,80-100,0,1,7,6.0,800.0,1,1,Self and Spouse
27989,1,18-40,1,1,6,1.0,1050.0,0,1,Self and Spouse
27990,0,18-40,1,1,6,1.0,2360.0,1,0,Self and Spouse
27996,1,18-40,1,1,6,1.0,910.0,0,0,Self and Spouse
27997,1,18-40,0,1,5,7.0,10.0,1,1,Self and Spouse
28000,0,18-40,1,5,6,1.0,9130.0,0,1,Self and Spouse
28001,0,18-40,1,5,6,1.0,4230.0,12,0,Peers and Similar Relations
28002,0,18-40,1,1,6,7.0,4700.0,0,1,Self and Spouse
28003,0,18-40,1,1,4,6.0,5350.0,1,0,Self and Spouse
28007,1,60-80,1,1,4,1.0,7150.0,0,1,Self and Spouse
28008,0,60-80,1,1,3,3.0,10.0,1,0,Self and Spouse
28009,1,60-80,1,1,7,1.0,2640.0,0,1,Self and Spouse
28011,1,18-40,1,1,4,1.0,4850.0,0,1,Self and Spouse
28012,1,18-40,0,1,5,1.0,5000.0,1,0,Self and Spouse
28014,0,18-40,1,5,7,4.0,2330.0,0,0,Self and Spouse
28016,0,18-40,1,5,3,1.0,6230.0,13,1,Peers and Similar Relations
28022,1,60-80,1,1,6,3.0,1530.0,1,1,Self and Spouse
28023,1,18-40,1,1,4,3.0,4700.0,0,1,Self and Spouse
28024,0,18-40,1,1,4,3.0,5120.0,1,0,Self and Spouse
28026,1,40-60,1,1,4,1.0,340.0,0,1,Self and Spouse
28027,0,18-40,1,1,5,1.0,340.0,1,0,Self and Spouse
28032,1,40-60,1,1,7,1.0,10.0,0,1,Self and Spouse
28037,1,40-60,1,1,4,6.0,6355.0,1,1,Self and Spouse
28038,0,18-40,1,5,4,1.0,5100.0,2,1,Direct Dependents
28039,0,40-60,1,1,5,1.0,7150.0,0,1,Self and Spouse
28042,1,40-60,1,1,4,1.0,5240.0,0,1,Self and Spouse
28046,1,18-40,1,1,4,1.0,1021.0,0,0,Self and Spouse
28051,0,18-40,1,1,5,1.0,9645.0,0,1,Self and Spouse
28052,0,18-40,1,1,4,3.0,2545.0,1,0,Self and Spouse
28053,0,40-60,1,3,3,1.0,5240.0,12,1,Peers and Similar Relations
28054,0,40-60,0,5,2,1.0,4030.0,0,0,Self and Spouse
28057,0,18-40,1,3,7,4.0,230.0,0,0,Self and Spouse
28058,0,40-60,1,3,6,1.0,2205.0,0,1,Self and Spouse
28059,0,40-60,0,3,3,3.0,9610.0,0,0,Self and Spouse
28060,0,18-40,0,5,4,3.0,7330.0,2,1,Direct Dependents
28063,1,18-40,1,1,5,1.0,6260.0,0,1,Self and Spouse
28064,0,18-40,1,1,5,7.0,3630.0,1,0,Self and Spouse
28065,1,18-40,1,1,3,1.0,6305.0,0,1,Self and Spouse
28066,1,18-40,1,1,4,1.0,3603.0,1,0,Self and Spouse
28069,0,18-40,1,5,3,1.0,2205.0,0,1,Self and Spouse
28070,0,18-40,0,5,4,7.0,4950.0,12,1,Peers and Similar Relations
28071,0,18-40,1,5,4,1.0,1106.0,12,1,Peers and Similar Relations
28072,0,18-40,1,5,4,1.0,7315.0,12,1,Peers and Similar Relations
28073,1,60-80,1,3,5,4.0,5740.0,0,0,Self and Spouse
28074,1,40-60,1,1,6,1.0,4700.0,0,1,Self and Spouse
28075,0,18-40,1,1,6,7.0,2360.0,1,0,Self and Spouse
28078,0,60-80,1,5,4,1.0,340.0,0,1,Self and Spouse
28079,1,18-40,1,5,7,1.0,2100.0,0,0,Self and Spouse
28080,0,18-40,1,5,3,1.0,6260.0,13,1,Peers and Similar Relations
28081,1,60-80,1,1,3,1.0,5120.0,0,1,Self and Spouse
28082,0,40-60,1,1,3,1.0,4600.0,1,0,Self and Spouse
28083,1,18-40,1,1,5,5.0,6200.0,0,1,Self and Spouse
28092,0,18-40,1,1,3,1.0,1050.0,2,1,Direct Dependents
28097,1,18-40,1,1,6,1.0,1360.0,0,1,Self and Spouse
28104,0,40-60,1,1,3,1.0,4220.0,0,1,Self and Spouse
28105,0,40-60,1,1,3,1.0,310.0,1,0,Self and Spouse
28106,0,18-40,1,3,3,1.0,8990.0,2,0,Direct Dependents
28107,1,40-60,1,1,3,1.0,136.0,0,0,Self and Spouse
28108,0,18-40,1,1,3,1.0,9130.0,1,1,Self and Spouse
28112,0,18-40,1,1,5,2.0,3255.0,0,0,Self and Spouse
28113,1,18-40,1,1,6,2.0,3255.0,1,1,Self and Spouse
28116,0,18-40,1,5,4,1.0,4720.0,5,0,Peers and Similar Relations
28117,1,60-80,1,2,7,2.0,1400.0,0,1,Self and Spouse
28118,1,18-40,1,1,7,2.0,565.0,0,0,Self and Spouse
28119,1,40-60,1,1,6,1.0,140.0,1,1,Self and Spouse
28126,0,60-80,1,1,5,7.0,3520.0,0,1,Self and Spouse
28128,0,18-40,1,1,3,1.0,4760.0,0,1,Self and Spouse
28129,0,18-40,1,1,3,1.0,2545.0,1,0,Self and Spouse
28130,0,40-60,1,1,3,1.0,7700.0,0,0,Self and Spouse
28131,1,40-60,1,1,3,1.0,440.0,1,1,Self and Spouse
28132,1,40-60,1,1,7,5.0,630.0,0,1,Self and Spouse
28134,1,40-60,1,1,7,7.0,3090.0,0,1,Self and Spouse
28135,0,40-60,1,1,4,7.0,2360.0,1,0,Self and Spouse
28136,1,18-40,1,5,6,1.0,1220.0,0,0,Self and Spouse
28140,0,40-60,1,1,3,1.0,4710.0,0,1,Self and Spouse
28143,1,40-60,1,1,5,4.0,3710.0,0,1,Self and Spouse
28144,1,40-60,1,1,3,7.0,4810.0,1,0,Self and Spouse
28145,0,18-40,1,5,5,1.0,4110.0,0,0,Self and Spouse
28147,0,40-60,1,1,5,3.0,136.0,1,1,Self and Spouse
28154,1,40-60,1,3,0,2.0,2545.0,6,0,Older Generation
28155,1,40-60,1,5,3,5.0,7000.0,6,1,Older Generation
28157,1,40-60,1,1,7,1.0,850.0,1,1,Self and Spouse
28162,0,60-80,1,1,5,2.0,1970.0,0,0,Self and Spouse
28166,0,18-40,1,1,4,1.0,5240.0,1,1,Self and Spouse
28170,0,18-40,1,1,6,1.0,3645.0,0,0,Self and Spouse
28171,0,18-40,1,1,4,1.0,3603.0,1,1,Self and Spouse
28172,1,18-40,1,1,7,1.0,1021.0,0,1,Self and Spouse
28181,1,40-60,1,1,7,3.0,230.0,0,0,Self and Spouse
28182,0,40-60,1,1,6,1.0,5240.0,1,1,Self and Spouse
28183,1,18-40,1,1,7,2.0,3160.0,0,0,Self and Spouse
28184,1,18-40,1,1,4,2.0,350.0,1,1,Self and Spouse
28185,1,60-80,1,3,6,1.0,5120.0,0,0,Self and Spouse
28187,1,40-60,1,1,5,1.0,440.0,1,1,Self and Spouse
28188,0,18-40,1,5,3,2.0,5740.0,2,0,Direct Dependents
28193,0,40-60,0,3,3,1.0,4700.0,0,0,Self and Spouse
28195,0,18-40,1,1,4,1.0,4810.0,0,1,Self and Spouse
28196,0,18-40,1,1,4,1.0,5820.0,1,0,Self and Spouse
28197,1,40-60,1,1,7,1.0,5240.0,0,1,Self and Spouse
28198,1,40-60,1,1,6,3.0,2310.0,1,0,Self and Spouse
28202,0,40-60,1,3,3,1.0,6360.0,0,1,Self and Spouse
28203,0,40-60,1,3,3,1.0,630.0,13,0,Peers and Similar Relations
28204,0,18-40,1,5,4,2.0,3500.0,15,0,Lodgers and Non-Family Members
28206,0,18-40,1,5,6,5.0,1970.0,0,0,Self and Spouse
28207,0,18-40,1,5,6,5.0,5860.0,12,0,Peers and Similar Relations
28208,0,60-80,1,1,3,6.0,6260.0,0,1,Self and Spouse
28211,0,18-40,1,1,7,3.0,2320.0,0,0,Self and Spouse
28212,0,18-40,1,1,7,3.0,2320.0,1,1,Self and Spouse
28214,0,18-40,1,1,6,1.0,3421.0,0,0,Self and Spouse
28215,1,18-40,1,1,7,2.0,3050.0,1,1,Self and Spouse
28218,0,18-40,1,1,4,1.0,9600.0,0,1,Self and Spouse
28219,0,18-40,1,1,4,1.0,440.0,1,0,Self and Spouse
28223,0,18-40,1,3,3,1.0,5860.0,0,0,Self and Spouse
28226,0,60-80,1,5,3,1.0,440.0,6,0,Older Generation
28227,1,40-60,1,3,5,4.0,3423.0,0,0,Self and Spouse
28229,0,60-80,1,1,4,1.0,4810.0,1,1,Self and Spouse
28230,1,60-80,1,1,3,1.0,440.0,0,1,Self and Spouse
28232,0,18-40,1,5,4,1.0,4110.0,2,1,Direct Dependents
28234,1,18-40,1,1,7,1.0,800.0,1,1,Self and Spouse
28239,0,40-60,1,1,6,1.0,2360.0,0,0,Self and Spouse
28240,1,40-60,1,1,6,1.0,10.0,1,1,Self and Spouse
28241,1,40-60,1,1,6,1.0,440.0,0,1,Self and Spouse
28243,0,40-60,0,1,3,7.0,4510.0,0,0,Self and Spouse
28244,0,40-60,0,1,4,7.0,4700.0,1,1,Self and Spouse
28248,1,60-80,1,1,7,1.0,1360.0,1,1,Self and Spouse
28249,0,40-60,0,1,3,1.0,5120.0,0,0,Self and Spouse
28250,0,40-60,1,1,3,6.0,6230.0,1,1,Self and Spouse
28251,0,18-40,0,5,3,1.0,9645.0,2,1,Direct Dependents
28254,0,18-40,1,1,4,1.0,7640.0,1,1,Self and Spouse
28258,0,40-60,1,1,0,1.0,6230.0,1,1,Self and Spouse
28259,0,18-40,1,5,4,1.0,5240.0,2,0,Direct Dependents
28260,0,18-40,1,5,3,1.0,9640.0,2,0,Direct Dependents
28261,0,18-40,1,5,3,1.0,9645.0,2,1,Direct Dependents
28265,0,18-40,1,5,7,2.0,5740.0,0,0,Self and Spouse
28266,0,18-40,1,5,3,2.0,5740.0,12,0,Peers and Similar Relations
28268,0,60-80,1,1,4,1.0,5120.0,1,0,Self and Spouse
28269,0,40-60,1,3,3,1.0,7330.0,0,1,Self and Spouse
28270,0,18-40,1,5,4,1.0,9130.0,2,1,Direct Dependents
28272,0,18-40,1,5,4,1.0,4020.0,15,1,Lodgers and Non-Family Members
28273,1,60-80,1,1,7,1.0,20.0,0,1,Self and Spouse
28274,0,40-60,1,1,6,2.0,420.0,1,0,Self and Spouse
28275,1,18-40,0,1,6,1.0,5240.0,0,0,Self and Spouse
28276,1,18-40,0,1,5,1.0,7210.0,1,1,Self and Spouse
28277,0,18-40,0,5,4,1.0,5240.0,5,0,Peers and Similar Relations
28279,0,60-80,1,1,4,1.0,4220.0,1,1,Self and Spouse
28280,1,18-40,1,5,4,7.0,5165.0,0,1,Self and Spouse
28281,0,18-40,1,1,4,1.0,750.0,0,0,Self and Spouse
28282,1,18-40,1,1,5,1.0,1050.0,1,1,Self and Spouse
28286,0,40-60,1,1,3,7.0,6200.0,0,1,Self and Spouse
28288,0,18-40,1,5,3,1.0,9600.0,2,1,Direct Dependents
28290,1,18-40,1,1,7,6.0,2400.0,0,0,Self and Spouse
28291,0,18-40,1,1,6,6.0,2722.0,1,1,Self and Spouse
28294,0,18-40,1,5,6,3.0,2360.0,2,1,Direct Dependents
28295,1,18-40,1,1,3,1.0,6250.0,0,1,Self and Spouse
28305,1,60-80,1,1,7,1.0,440.0,0,1,Self and Spouse
28306,0,40-60,1,1,6,1.0,725.0,1,0,Self and Spouse
28307,1,18-40,1,5,6,1.0,7700.0,2,1,Direct Dependents
28308,1,18-40,1,3,5,1.0,3255.0,0,0,Self and Spouse
28310,0,40-60,1,5,4,1.0,3421.0,6,0,Older Generation
28311,0,18-40,1,4,4,7.0,4510.0,0,0,Self and Spouse
28313,1,40-60,1,1,7,1.0,2100.0,0,1,Self and Spouse
28314,1,18-40,1,1,7,4.0,3090.0,1,0,Self and Spouse
28316,0,60-80,1,5,3,1.0,4700.0,0,1,Self and Spouse
28317,0,40-60,1,1,4,1.0,8030.0,0,1,Self and Spouse
28318,0,40-60,1,1,4,4.0,2350.0,1,0,Self and Spouse
28319,0,18-40,1,5,4,1.0,9620.0,2,1,Direct Dependents
28321,1,40-60,1,3,4,1.0,7315.0,0,1,Self and Spouse
28325,0,18-40,1,4,6,2.0,5940.0,4,0,Direct Dependents
28328,0,40-60,0,4,5,1.0,4230.0,0,0,Self and Spouse
28329,1,40-60,1,2,4,1.0,7750.0,0,0,Self and Spouse
28330,0,18-40,1,5,3,1.0,9600.0,2,0,Direct Dependents
28336,0,18-40,1,3,5,1.0,4850.0,2,0,Direct Dependents
28341,0,18-40,1,1,3,1.0,7700.0,9,1,Extended and Distant Relatives
28343,1,40-60,0,5,6,2.0,20.0,13,1,Peers and Similar Relations
28348,0,18-40,1,5,4,6.0,4220.0,0,0,Self and Spouse
28350,1,18-40,1,5,3,5.0,3870.0,13,1,Peers and Similar Relations
28351,0,40-60,1,1,4,1.0,4030.0,0,0,Self and Spouse
28353,0,18-40,1,1,4,1.0,9640.0,2,0,Direct Dependents
28357,0,18-40,1,1,3,1.0,6260.0,9,1,Extended and Distant Relatives
28364,0,18-40,1,5,5,1.0,4700.0,0,1,Self and Spouse
28366,1,18-40,1,1,6,1.0,2310.0,1,1,Self and Spouse
28370,0,18-40,1,1,5,1.0,1545.0,0,1,Self and Spouse
28371,0,18-40,1,1,4,1.0,2635.0,1,0,Self and Spouse
28372,0,18-40,1,5,6,4.0,4150.0,0,0,Self and Spouse
28373,0,18-40,1,5,5,4.0,4600.0,12,0,Peers and Similar Relations
28374,0,18-40,1,5,5,4.0,3602.0,12,0,Peers and Similar Relations
28375,0,40-60,1,3,4,1.0,4760.0,0,0,Self and Spouse
28377,0,18-40,1,3,5,1.0,5940.0,0,1,Self and Spouse
28378,1,60-80,1,3,6,4.0,230.0,0,0,Self and Spouse
28379,0,18-40,1,1,4,1.0,160.0,0,0,Self and Spouse
28380,0,18-40,1,1,4,1.0,3649.0,1,1,Self and Spouse
28383,0,40-60,0,3,6,6.0,4220.0,0,0,Self and Spouse
28384,0,40-60,0,3,4,1.0,6230.0,11,1,Lodgers and Non-Family Members
28385,0,40-60,1,1,6,3.0,2545.0,0,0,Self and Spouse
28386,1,40-60,1,1,5,1.0,4850.0,1,1,Self and Spouse
28387,0,18-40,1,5,4,1.0,7840.0,2,0,Direct Dependents
28391,0,40-60,1,1,4,6.0,4810.0,0,0,Self and Spouse
28392,0,60-80,1,1,4,1.0,9620.0,1,1,Self and Spouse
28394,1,18-40,0,5,3,1.0,6260.0,2,1,Direct Dependents
28396,0,40-60,1,1,4,1.0,9130.0,0,1,Self and Spouse
28397,0,40-60,1,1,3,1.0,4700.0,1,0,Self and Spouse
28402,0,40-60,1,1,3,5.0,8810.0,0,1,Self and Spouse
28403,1,40-60,1,1,4,5.0,930.0,1,0,Self and Spouse
28404,0,18-40,1,5,4,1.0,4140.0,2,1,Direct Dependents
28406,0,18-40,1,5,4,1.0,6530.0,0,1,Self and Spouse
28407,1,60-80,1,1,7,7.0,710.0,0,1,Self and Spouse
28408,1,60-80,1,1,3,2.0,5730.0,1,0,Self and Spouse
28409,0,18-40,1,1,6,1.0,800.0,2,0,Direct Dependents
28411,0,18-40,1,1,6,1.0,2012.0,9,1,Extended and Distant Relatives
28412,0,18-40,1,5,4,1.0,4720.0,0,0,Self and Spouse
28413,0,18-40,1,5,3,1.0,9620.0,13,1,Peers and Similar Relations
28414,1,60-80,1,3,3,2.0,6410.0,0,1,Self and Spouse
28415,0,40-60,1,1,5,4.0,2435.0,0,0,Self and Spouse
28416,1,40-60,1,1,4,7.0,4251.0,1,1,Self and Spouse
28419,1,40-60,1,1,3,1.0,6200.0,1,1,Self and Spouse
28420,1,18-40,1,1,7,1.0,440.0,0,1,Self and Spouse
28421,1,18-40,1,1,7,2.0,3110.0,1,0,Self and Spouse
28424,0,18-40,1,1,6,4.0,2320.0,0,1,Self and Spouse
28425,1,40-60,1,1,6,7.0,4810.0,1,0,Self and Spouse
28430,0,18-40,0,5,6,1.0,5000.0,0,0,Self and Spouse
28431,0,18-40,0,5,6,3.0,4600.0,5,1,Peers and Similar Relations
28432,0,18-40,0,1,7,1.0,5940.0,0,0,Self and Spouse
28436,0,18-40,0,5,6,1.0,4110.0,5,0,Peers and Similar Relations
28438,0,40-60,1,4,4,1.0,4710.0,0,1,Self and Spouse
28440,0,18-40,1,5,4,1.0,9620.0,0,1,Self and Spouse
28441,0,18-40,1,5,5,1.0,4700.0,13,0,Peers and Similar Relations
28442,0,40-60,1,1,6,7.0,4820.0,0,0,Self and Spouse
28443,1,40-60,1,1,7,1.0,1720.0,1,1,Self and Spouse
28449,0,18-40,1,5,4,1.0,4510.0,2,1,Direct Dependents
28451,0,18-40,1,1,3,1.0,9240.0,0,1,Self and Spouse
28452,0,18-40,1,1,3,4.0,5240.0,1,0,Self and Spouse
28455,0,40-60,1,5,3,1.0,4350.0,2,0,Direct Dependents
28456,1,40-60,1,3,3,1.0,5260.0,0,0,Self and Spouse
28459,0,18-40,1,5,3,1.0,3640.0,15,0,Lodgers and Non-Family Members
28461,0,40-60,1,1,4,4.0,4130.0,0,0,Self and Spouse
28462,1,40-60,1,1,4,1.0,2905.0,1,1,Self and Spouse
28463,0,40-60,1,4,4,1.0,8140.0,0,1,Self and Spouse
28464,1,18-40,1,1,4,1.0,20.0,0,1,Self and Spouse
28465,1,18-40,1,1,5,1.0,3255.0,1,0,Self and Spouse
28468,0,60-80,1,1,0,1.0,6050.0,0,1,Self and Spouse
28472,1,40-60,1,1,6,1.0,5600.0,0,1,Self and Spouse
28473,0,40-60,1,1,3,7.0,4521.0,1,0,Self and Spouse
28475,1,40-60,0,1,7,1.0,1650.0,0,0,Self and Spouse
28476,0,40-60,1,1,6,1.0,710.0,0,0,Self and Spouse
28477,1,40-60,1,1,7,2.0,800.0,1,1,Self and Spouse
28478,0,18-40,1,5,3,1.0,2825.0,2,1,Direct Dependents
28485,1,40-60,1,1,7,1.0,2100.0,0,1,Self and Spouse
28486,0,40-60,1,1,7,2.0,2310.0,1,0,Self and Spouse
28488,1,18-40,0,5,7,4.0,1031.0,0,1,Self and Spouse
28489,0,18-40,1,1,6,6.0,2910.0,0,0,Self and Spouse
28490,1,18-40,1,1,6,2.0,1021.0,1,1,Self and Spouse
28494,0,18-40,1,5,4,1.0,20.0,0,0,Self and Spouse
28504,0,40-60,1,1,3,1.0,5110.0,1,0,Self and Spouse
28505,1,40-60,1,1,6,1.0,20.0,0,0,Self and Spouse
28506,1,60-80,1,1,7,1.0,1065.0,1,1,Self and Spouse
28508,0,18-40,1,5,4,1.0,7260.0,4,1,Direct Dependents
28509,1,40-60,1,1,6,1.0,1021.0,0,1,Self and Spouse
28510,0,18-40,1,1,3,6.0,2722.0,1,0,Self and Spouse
28516,0,18-40,1,5,5,1.0,3645.0,0,0,Self and Spouse
28517,0,18-40,1,5,4,1.0,8140.0,13,1,Peers and Similar Relations
28518,1,60-80,1,1,3,7.0,205.0,0,1,Self and Spouse
28519,0,60-80,1,1,6,3.0,2360.0,1,0,Self and Spouse
28521,0,18-40,1,1,5,1.0,2360.0,0,0,Self and Spouse
28522,1,18-40,1,1,7,1.0,3090.0,1,1,Self and Spouse
28526,1,40-60,1,1,6,6.0,10.0,0,1,Self and Spouse
28528,0,18-40,1,1,3,1.0,800.0,2,0,Direct Dependents
28532,0,18-40,0,1,3,1.0,6260.0,9,1,Extended and Distant Relatives
28534,0,18-40,1,1,4,1.0,440.0,0,1,Self and Spouse
28535,0,18-40,1,1,5,1.0,3423.0,1,0,Self and Spouse
28536,0,18-40,1,1,5,1.0,5240.0,0,1,Self and Spouse
28537,0,18-40,1,1,4,1.0,2205.0,1,0,Self and Spouse
28541,0,40-60,1,1,3,1.0,6040.0,0,1,Self and Spouse
28542,0,40-60,1,1,0,1.0,1900.0,1,0,Self and Spouse
28543,0,40-60,1,3,4,4.0,3401.0,0,1,Self and Spouse
28546,0,40-60,1,1,4,1.0,3603.0,0,1,Self and Spouse
28547,0,40-60,1,1,5,4.0,5860.0,1,0,Self and Spouse
28550,1,40-60,1,1,4,7.0,7315.0,0,1,Self and Spouse
28551,0,40-60,1,1,4,1.0,5120.0,1,0,Self and Spouse
28553,0,40-60,1,3,4,1.0,3645.0,0,0,Self and Spouse
28554,0,40-60,1,3,4,4.0,2435.0,0,0,Self and Spouse
28558,0,18-40,1,1,0,1.0,4810.0,9,0,Extended and Distant Relatives
28559,1,40-60,1,1,6,2.0,20.0,0,1,Self and Spouse
28560,0,40-60,1,1,4,2.0,5140.0,1,0,Self and Spouse
28562,1,40-60,1,1,6,1.0,4810.0,0,1,Self and Spouse
28563,1,40-60,1,1,4,1.0,2360.0,1,0,Self and Spouse
28564,0,18-40,1,3,4,1.0,5940.0,2,0,Direct Dependents
28565,0,18-40,1,5,4,1.0,6260.0,2,1,Direct Dependents
28568,0,18-40,1,1,3,1.0,2145.0,9,0,Extended and Distant Relatives
28569,1,40-60,1,1,5,6.0,6260.0,0,1,Self and Spouse
28570,0,40-60,1,1,4,1.0,120.0,1,0,Self and Spouse
28571,0,18-40,1,5,6,1.0,8555.0,2,1,Direct Dependents
28572,0,18-40,1,5,5,1.0,5860.0,2,1,Direct Dependents
28573,0,18-40,1,1,4,1.0,4030.0,0,0,Self and Spouse
28574,0,18-40,1,1,3,1.0,5510.0,1,1,Self and Spouse
28577,0,18-40,1,1,5,1.0,4210.0,0,1,Self and Spouse
28581,0,18-40,1,1,4,1.0,1021.0,0,1,Self and Spouse
28582,0,18-40,1,1,4,2.0,5740.0,1,0,Self and Spouse
28583,1,18-40,1,1,6,5.0,1007.0,0,0,Self and Spouse
28584,1,40-60,1,1,3,5.0,7140.0,1,1,Self and Spouse
28591,0,40-60,1,3,3,1.0,5610.0,2,0,Direct Dependents
28592,0,18-40,1,4,3,1.0,9130.0,7,0,Direct Dependents
28596,1,40-60,1,1,7,1.0,4710.0,0,1,Self and Spouse
28597,0,40-60,1,1,4,2.0,5400.0,1,0,Self and Spouse
28598,0,18-40,1,5,4,1.0,8990.0,2,1,Direct Dependents
28599,0,18-40,1,5,3,1.0,4622.0,2,1,Direct Dependents
28602,1,18-40,1,1,3,1.0,9650.0,1,1,Self and Spouse
28605,1,18-40,1,1,3,1.0,6200.0,0,1,Self and Spouse
28606,0,18-40,1,1,4,6.0,3630.0,1,0,Self and Spouse
28609,1,18-40,1,1,3,1.0,9130.0,0,1,Self and Spouse
28610,0,18-40,1,1,5,1.0,3603.0,1,0,Self and Spouse
28611,0,18-40,1,5,3,1.0,7750.0,0,1,Self and Spouse
28613,0,18-40,1,5,4,1.0,9620.0,12,1,Peers and Similar Relations
28614,1,40-60,1,1,6,7.0,4210.0,0,1,Self and Spouse
28615,0,40-60,1,1,6,7.0,4720.0,1,0,Self and Spouse
28619,0,18-40,1,1,4,3.0,2330.0,0,0,Self and Spouse
28620,0,18-40,1,1,7,4.0,440.0,1,1,Self and Spouse
28621,1,18-40,1,1,4,1.0,600.0,0,1,Self and Spouse
