,PINCP,AGEP,RAC1P,MAR,SCHL,COW,OCCP,RELP,SEX,RELP_category
93398,0,40-60,1,5,4,1.0,8030.0,13,1,Peers and Similar Relations
93399,0,40-60,0,4,4,1.0,4020.0,0,0,Self and Spouse
93400,0,18-40,0,5,4,1.0,4030.0,2,0,Direct Dependents
93401,0,18-40,0,5,3,1.0,4020.0,2,1,Direct Dependents
93409,0,40-60,1,1,4,6.0,220.0,0,1,Self and Spouse
93410,0,40-60,1,1,4,6.0,4220.0,1,0,Self and Spouse
93415,1,40-60,0,1,4,3.0,1010.0,0,0,Self and Spouse
93416,0,40-60,0,1,3,6.0,4251.0,1,1,Self and Spouse
93417,0,18-40,1,3,4,1.0,9645.0,0,0,Self and Spouse
93429,0,18-40,0,5,4,1.0,6355.0,13,1,Peers and Similar Relations
93430,0,18-40,1,1,5,1.0,3645.0,0,0,Self and Spouse
93431,1,18-40,1,1,5,1.0,1108.0,1,1,Self and Spouse
93437,1,18-40,1,1,5,1.0,4850.0,0,1,Self and Spouse
93441,0,40-60,1,1,3,6.0,4251.0,0,1,Self and Spouse
93442,0,40-60,1,1,3,6.0,4251.0,1,0,Self and Spouse
93443,0,18-40,1,5,4,1.0,3421.0,0,0,Self and Spouse
93444,0,60-80,1,1,4,2.0,3602.0,0,0,Self and Spouse
93446,0,60-80,1,5,6,6.0,2825.0,0,1,Self and Spouse
93448,1,18-40,1,5,5,1.0,3255.0,0,0,Self and Spouse
93449,1,18-40,1,5,4,6.0,4055.0,13,1,Peers and Similar Relations
93453,0,18-40,1,1,7,1.0,440.0,0,1,Self and Spouse
93460,0,40-60,1,1,5,1.0,7410.0,0,1,Self and Spouse
93461,0,18-40,1,1,4,1.0,3610.0,1,0,Self and Spouse
93470,1,40-60,1,1,4,1.0,9130.0,1,1,Self and Spouse
93475,0,40-60,1,1,5,4.0,1050.0,0,1,Self and Spouse
93476,0,40-60,1,1,4,6.0,4600.0,1,0,Self and Spouse
93483,0,18-40,1,5,4,1.0,9645.0,0,1,Self and Spouse
93484,0,18-40,1,5,4,1.0,4055.0,5,1,Peers and Similar Relations
93486,0,40-60,1,1,6,7.0,9130.0,0,1,Self and Spouse
93487,0,40-60,1,1,6,1.0,2310.0,1,0,Self and Spouse
93492,1,40-60,1,1,6,7.0,10.0,1,1,Self and Spouse
93493,0,18-40,1,5,4,1.0,4840.0,2,1,Direct Dependents
93494,0,18-40,1,5,4,6.0,2360.0,2,1,Direct Dependents
93495,1,18-40,1,1,6,1.0,4700.0,0,1,Self and Spouse
93496,0,18-40,1,1,6,2.0,3255.0,1,0,Self and Spouse
93499,0,40-60,1,3,3,3.0,340.0,2,0,Direct Dependents
93505,0,40-60,0,5,3,1.0,3602.0,2,0,Direct Dependents
93506,0,40-60,1,3,3,7.0,220.0,0,1,Self and Spouse
93509,0,40-60,1,1,6,1.0,630.0,0,0,Self and Spouse
93510,1,40-60,1,1,6,1.0,1460.0,1,1,Self and Spouse
93512,0,40-60,1,5,6,1.0,2634.0,0,1,Self and Spouse
93515,0,18-40,0,4,4,6.0,9130.0,2,1,Direct Dependents
93516,0,40-60,1,3,3,1.0,4220.0,0,1,Self and Spouse
93517,0,18-40,1,1,6,2.0,3255.0,0,1,Self and Spouse
93518,1,18-40,1,1,6,6.0,2100.0,1,0,Self and Spouse
93521,1,18-40,1,5,3,1.0,6330.0,0,0,Self and Spouse
93523,1,40-60,1,3,4,1.0,7700.0,13,1,Peers and Similar Relations
93524,1,40-60,1,1,4,3.0,230.0,0,0,Self and Spouse
93525,0,40-60,1,1,3,1.0,9130.0,1,1,Self and Spouse
93526,1,18-40,1,5,7,1.0,1760.0,0,1,Self and Spouse
93527,0,60-80,1,3,3,6.0,7100.0,0,1,Self and Spouse
93528,0,40-60,1,5,6,7.0,220.0,0,1,Self and Spouse
93529,1,40-60,1,1,3,1.0,4840.0,0,1,Self and Spouse
93531,0,18-40,1,5,3,5.0,4940.0,0,0,Self and Spouse
93532,0,18-40,0,1,6,1.0,230.0,0,0,Self and Spouse
93534,1,18-40,1,1,6,5.0,5250.0,0,0,Self and Spouse
93535,1,40-60,1,1,3,1.0,6460.0,1,1,Self and Spouse
93537,1,40-60,1,5,7,5.0,1420.0,0,1,Self and Spouse
93542,0,40-60,1,1,5,1.0,9130.0,0,1,Self and Spouse
93543,0,40-60,1,1,5,6.0,1031.0,1,0,Self and Spouse
93548,1,18-40,1,1,4,1.0,4700.0,0,1,Self and Spouse
93553,0,60-80,1,1,4,1.0,5610.0,1,1,Self and Spouse
93555,1,40-60,1,1,7,1.0,3000.0,0,1,Self and Spouse
93556,0,40-60,1,1,3,1.0,8750.0,1,0,Self and Spouse
93564,0,40-60,1,1,6,1.0,3255.0,1,0,Self and Spouse
93569,0,40-60,0,1,3,2.0,8225.0,0,0,Self and Spouse
93570,0,40-60,0,1,3,2.0,9620.0,1,1,Self and Spouse
93571,0,40-60,1,1,3,1.0,9645.0,0,0,Self and Spouse
93572,0,60-80,1,1,4,1.0,6355.0,1,1,Self and Spouse
93577,0,18-40,0,5,3,1.0,3602.0,15,0,Lodgers and Non-Family Members
93578,1,40-60,1,1,7,2.0,3090.0,0,1,Self and Spouse
93579,1,40-60,1,1,7,4.0,2310.0,1,0,Self and Spouse
93583,1,40-60,1,1,4,1.0,101.0,0,0,Self and Spouse
93584,1,40-60,1,1,4,1.0,7700.0,1,1,Self and Spouse
93586,0,60-80,0,2,3,1.0,4230.0,0,0,Self and Spouse
93590,1,18-40,1,5,3,1.0,7410.0,0,1,Self and Spouse
93592,0,18-40,1,1,3,1.0,8140.0,1,0,Self and Spouse
93593,1,40-60,1,3,6,1.0,1460.0,0,1,Self and Spouse
93594,0,18-40,1,1,0,1.0,9130.0,0,1,Self and Spouse
93595,0,18-40,1,1,0,1.0,5860.0,1,0,Self and Spouse
93600,0,40-60,1,5,3,1.0,8140.0,2,1,Direct Dependents
93601,0,40-60,1,5,3,1.0,8225.0,2,1,Direct Dependents
93602,0,40-60,0,3,3,1.0,8310.0,0,0,Self and Spouse
93604,0,40-60,1,1,3,1.0,4720.0,1,0,Self and Spouse
93605,0,18-40,1,5,6,1.0,3648.0,0,0,Self and Spouse
93606,1,40-60,1,3,6,1.0,5165.0,13,1,Peers and Similar Relations
93608,0,60-80,1,1,4,6.0,4510.0,0,0,Self and Spouse
93609,0,60-80,1,1,3,1.0,4850.0,1,1,Self and Spouse
93610,1,18-40,0,5,5,1.0,7750.0,0,1,Self and Spouse
93611,0,18-40,0,5,4,7.0,4220.0,5,0,Peers and Similar Relations
93612,1,40-60,1,1,3,6.0,6230.0,0,1,Self and Spouse
93613,1,60-80,1,1,6,4.0,4900.0,1,0,Self and Spouse
93618,1,80-100,1,1,3,1.0,5510.0,0,1,Self and Spouse
93620,1,40-60,1,3,4,1.0,52.0,0,1,Self and Spouse
93624,1,40-60,1,1,7,2.0,2850.0,0,0,Self and Spouse
93625,1,40-60,1,1,7,1.0,8610.0,1,1,Self and Spouse
93628,1,40-60,1,1,7,4.0,2015.0,0,0,Self and Spouse
93629,0,40-60,1,1,3,1.0,9130.0,1,1,Self and Spouse
93630,0,60-80,1,2,4,7.0,5120.0,0,0,Self and Spouse
93631,0,40-60,1,5,4,1.0,8740.0,2,1,Direct Dependents
93632,1,18-40,1,1,6,1.0,220.0,0,1,Self and Spouse
93636,1,60-80,0,1,6,3.0,440.0,0,1,Self and Spouse
93637,0,40-60,0,1,7,2.0,5740.0,1,0,Self and Spouse
93638,0,18-40,0,4,4,1.0,4700.0,4,1,Direct Dependents
93639,0,60-80,1,1,4,6.0,205.0,0,1,Self and Spouse
93641,0,18-40,1,5,7,2.0,230.0,0,1,Self and Spouse
93642,0,40-60,1,1,5,1.0,800.0,0,0,Self and Spouse
93643,0,40-60,1,1,4,1.0,9620.0,1,1,Self and Spouse
93646,1,40-60,1,1,6,1.0,4840.0,0,1,Self and Spouse
93647,1,40-60,1,1,7,7.0,800.0,1,0,Self and Spouse
93651,0,40-60,1,1,4,1.0,8800.0,1,1,Self and Spouse
93654,0,18-40,1,5,5,1.0,1555.0,0,1,Self and Spouse
93655,0,18-40,1,5,4,1.0,4720.0,13,0,Peers and Similar Relations
93663,1,40-60,1,3,7,2.0,2205.0,0,0,Self and Spouse
93664,0,18-40,0,5,3,1.0,8990.0,0,0,Self and Spouse
93668,0,18-40,1,1,3,7.0,6230.0,1,1,Self and Spouse
93672,1,40-60,1,1,4,1.0,52.0,1,1,Self and Spouse
93678,0,60-80,1,1,3,1.0,4720.0,1,0,Self and Spouse
93679,1,40-60,1,1,6,1.0,1460.0,0,1,Self and Spouse
93680,1,18-40,1,1,6,5.0,3110.0,1,0,Self and Spouse
93685,0,40-60,0,1,2,1.0,5220.0,1,0,Self and Spouse
93688,0,40-60,1,3,4,1.0,5740.0,0,0,Self and Spouse
93689,0,18-40,1,5,4,1.0,5120.0,2,0,Direct Dependents
93690,0,18-40,1,5,4,1.0,9610.0,2,1,Direct Dependents
93692,0,60-80,1,1,3,1.0,410.0,0,0,Self and Spouse
93693,0,60-80,1,1,3,3.0,9130.0,1,1,Self and Spouse
93695,0,60-80,0,1,3,1.0,5400.0,0,1,Self and Spouse
93696,0,60-80,0,1,3,1.0,3645.0,1,0,Self and Spouse
93700,0,60-80,1,3,6,1.0,8740.0,0,1,Self and Spouse
93701,0,18-40,1,5,6,1.0,1720.0,2,1,Direct Dependents
93703,1,40-60,1,3,5,1.0,3255.0,0,0,Self and Spouse
93705,0,40-60,1,1,5,1.0,3310.0,0,0,Self and Spouse
93706,1,40-60,1,1,4,1.0,102.0,1,1,Self and Spouse
93710,1,60-80,0,1,4,1.0,2810.0,0,1,Self and Spouse
93711,0,40-60,0,1,5,3.0,2310.0,1,0,Self and Spouse
93712,0,40-60,1,5,7,2.0,2040.0,0,1,Self and Spouse
93714,0,60-80,1,1,3,1.0,9130.0,1,1,Self and Spouse
93717,1,40-60,1,1,7,1.0,440.0,1,1,Self and Spouse
93721,0,40-60,1,3,3,1.0,9645.0,0,0,Self and Spouse
93723,1,40-60,1,3,4,1.0,4760.0,0,1,Self and Spouse
93725,0,60-80,1,1,3,1.0,6050.0,0,0,Self and Spouse
93728,0,18-40,0,1,4,1.0,4120.0,1,0,Self and Spouse
93729,1,18-40,1,1,6,1.0,3255.0,0,0,Self and Spouse
93730,1,18-40,1,1,3,1.0,6460.0,1,1,Self and Spouse
93732,0,40-60,0,1,3,1.0,9150.0,0,0,Self and Spouse
93737,1,40-60,1,1,5,1.0,3255.0,0,0,Self and Spouse
93738,1,40-60,1,1,3,1.0,7700.0,1,1,Self and Spouse
93739,1,60-80,1,1,7,3.0,110.0,0,1,Self and Spouse
93740,0,40-60,1,1,5,1.0,800.0,1,0,Self and Spouse
93742,1,60-80,1,1,6,1.0,2640.0,0,1,Self and Spouse
93748,0,40-60,1,3,3,1.0,3930.0,0,0,Self and Spouse
93750,1,60-80,0,3,3,6.0,8740.0,0,1,Self and Spouse
93751,0,18-40,0,5,3,1.0,3930.0,7,1,Direct Dependents
93752,0,40-60,1,3,3,1.0,9130.0,0,1,Self and Spouse
93753,0,18-40,1,5,3,1.0,3930.0,2,1,Direct Dependents
93754,0,18-40,1,5,5,1.0,3255.0,2,0,Direct Dependents
93755,0,18-40,1,5,4,4.0,3603.0,0,0,Self and Spouse
93756,0,18-40,1,5,4,1.0,4760.0,13,1,Peers and Similar Relations
93757,1,60-80,1,3,5,1.0,800.0,0,0,Self and Spouse
93760,0,40-60,1,2,3,1.0,4020.0,0,0,Self and Spouse
93761,1,40-60,1,1,7,1.0,120.0,0,1,Self and Spouse
93762,1,18-40,1,1,7,1.0,1006.0,1,0,Self and Spouse
93765,0,40-60,1,1,3,3.0,9121.0,0,0,Self and Spouse
93766,0,60-80,1,1,3,1.0,4251.0,1,1,Self and Spouse
93770,1,40-60,1,3,7,1.0,20.0,0,1,Self and Spouse
93771,0,18-40,1,5,3,1.0,3640.0,0,0,Self and Spouse
93772,1,18-40,0,4,5,2.0,2310.0,0,0,Self and Spouse
93775,1,40-60,1,3,7,2.0,136.0,0,0,Self and Spouse
93779,1,60-80,1,2,7,1.0,5840.0,0,0,Self and Spouse
93780,0,40-60,1,3,3,4.0,5720.0,0,0,Self and Spouse
93781,1,40-60,1,3,3,1.0,6355.0,13,1,Peers and Similar Relations
93782,1,60-80,0,3,7,1.0,350.0,0,0,Self and Spouse
93783,0,40-60,1,1,5,1.0,5740.0,0,0,Self and Spouse
93784,1,60-80,1,1,7,3.0,2320.0,1,1,Self and Spouse
93786,0,60-80,1,1,3,1.0,5120.0,0,0,Self and Spouse
93787,1,60-80,1,1,3,2.0,2040.0,1,1,Self and Spouse
93788,0,40-60,1,3,6,1.0,2310.0,0,0,Self and Spouse
93792,0,60-80,1,1,4,1.0,5740.0,0,0,Self and Spouse
93793,0,60-80,1,1,4,1.0,5400.0,1,1,Self and Spouse
93795,1,60-80,1,1,7,2.0,1760.0,1,1,Self and Spouse
93796,1,60-80,0,1,3,1.0,3946.0,0,0,Self and Spouse
93799,0,60-80,0,1,3,1.0,8350.0,0,0,Self and Spouse
93801,0,40-60,0,1,6,6.0,2634.0,0,1,Self and Spouse
93802,1,40-60,0,1,7,1.0,2310.0,1,0,Self and Spouse
93805,1,60-80,1,1,4,1.0,1065.0,0,0,Self and Spouse
93806,1,60-80,1,1,5,1.0,3255.0,1,0,Self and Spouse
93807,0,18-40,1,1,4,1.0,5120.0,2,0,Direct Dependents
93809,1,40-60,1,1,3,6.0,7200.0,0,1,Self and Spouse
93810,0,40-60,1,1,4,6.0,5740.0,1,0,Self and Spouse
93812,0,18-40,0,5,6,2.0,5420.0,2,0,Direct Dependents
93813,0,18-40,1,5,3,1.0,9645.0,0,1,Self and Spouse
93825,0,18-40,1,5,4,3.0,4965.0,2,1,Direct Dependents
93826,0,40-60,1,3,5,1.0,3645.0,0,0,Self and Spouse
93827,0,18-40,1,5,5,1.0,8800.0,2,1,Direct Dependents
93828,0,18-40,1,1,5,1.0,4760.0,0,0,Self and Spouse
93829,0,18-40,1,1,3,7.0,9130.0,1,1,Self and Spouse
93834,1,60-80,1,3,3,1.0,4760.0,0,0,Self and Spouse
93835,0,18-40,1,3,3,1.0,5240.0,0,1,Self and Spouse
93839,0,40-60,1,1,3,1.0,4700.0,0,0,Self and Spouse
93841,0,18-40,1,5,3,1.0,4030.0,2,1,Direct Dependents
93843,0,40-60,1,1,6,2.0,2050.0,0,0,Self and Spouse
93844,1,40-60,1,1,4,6.0,4350.0,1,1,Self and Spouse
93845,0,18-40,1,5,3,1.0,6260.0,2,1,Direct Dependents
93849,1,40-60,1,1,6,1.0,4700.0,0,1,Self and Spouse
93850,0,40-60,1,1,5,1.0,2640.0,1,0,Self and Spouse
93855,1,60-80,1,1,5,1.0,3255.0,1,0,Self and Spouse
93856,0,40-60,1,5,3,1.0,4251.0,0,1,Self and Spouse
93857,1,18-40,1,5,6,1.0,1460.0,0,1,Self and Spouse
93858,1,60-80,0,1,7,1.0,3255.0,0,0,Self and Spouse
93859,1,60-80,0,1,5,1.0,565.0,1,1,Self and Spouse
93860,1,18-40,1,1,6,2.0,51.0,0,1,Self and Spouse
93861,1,18-40,0,1,7,1.0,2640.0,1,1,Self and Spouse
93863,0,60-80,1,1,3,1.0,3500.0,1,0,Self and Spouse
93864,1,40-60,1,1,6,2.0,230.0,0,1,Self and Spouse
93865,0,40-60,1,1,7,1.0,2330.0,1,0,Self and Spouse
93868,0,18-40,0,5,7,2.0,1050.0,11,1,Lodgers and Non-Family Members
93869,1,40-60,1,3,6,2.0,10.0,0,0,Self and Spouse
93870,0,40-60,1,5,6,2.0,2360.0,13,1,Peers and Similar Relations
93873,0,40-60,1,3,6,1.0,310.0,0,0,Self and Spouse
93876,0,40-60,1,1,4,1.0,1050.0,0,0,Self and Spouse
93877,1,40-60,1,1,7,1.0,3090.0,1,1,Self and Spouse
93882,0,18-40,1,5,3,1.0,7750.0,0,1,Self and Spouse
93884,0,18-40,1,5,3,1.0,4720.0,13,0,Peers and Similar Relations
93889,1,40-60,1,1,7,6.0,2100.0,0,1,Self and Spouse
93890,0,18-40,1,1,3,1.0,3647.0,1,0,Self and Spouse
93892,0,18-40,0,1,3,1.0,4900.0,2,1,Direct Dependents
93893,0,60-80,1,1,3,1.0,4020.0,0,0,Self and Spouse
93895,0,18-40,0,5,3,1.0,5240.0,0,1,Self and Spouse
93896,0,18-40,0,5,4,1.0,3930.0,13,0,Peers and Similar Relations
93897,1,40-60,1,1,3,1.0,52.0,0,1,Self and Spouse
93898,1,40-60,1,1,6,3.0,2014.0,1,0,Self and Spouse
93900,0,18-40,1,5,4,3.0,3602.0,2,0,Direct Dependents
93902,1,40-60,1,1,5,1.0,8030.0,0,1,Self and Spouse
93903,0,40-60,1,1,4,2.0,4130.0,1,0,Self and Spouse
93905,0,18-40,1,5,6,1.0,8640.0,0,0,Self and Spouse
93906,0,18-40,1,1,3,1.0,3602.0,0,0,Self and Spouse
93907,0,18-40,1,1,3,1.0,6260.0,1,1,Self and Spouse
93913,0,40-60,1,3,3,1.0,9130.0,0,1,Self and Spouse
93915,1,40-60,1,1,7,1.0,845.0,0,1,Self and Spouse
93923,1,40-60,1,1,6,5.0,3820.0,1,1,Self and Spouse
93930,0,40-60,1,1,4,1.0,9510.0,0,0,Self and Spouse
93931,1,40-60,1,1,3,1.0,4252.0,1,1,Self and Spouse
93932,0,18-40,0,5,4,1.0,9620.0,0,1,Self and Spouse
93933,0,40-60,1,5,5,1.0,8740.0,15,1,Lodgers and Non-Family Members
93934,0,40-60,1,3,6,1.0,7750.0,0,0,Self and Spouse
93935,0,18-40,1,5,3,1.0,7750.0,2,0,Direct Dependents
93937,0,60-80,1,1,6,1.0,4760.0,0,1,Self and Spouse
93938,1,60-80,1,1,4,1.0,5740.0,1,0,Self and Spouse
93941,0,18-40,1,3,4,6.0,6410.0,0,1,Self and Spouse
93944,0,18-40,0,5,3,1.0,8465.0,0,1,Self and Spouse
93945,0,18-40,0,5,4,1.0,2640.0,13,0,Peers and Similar Relations
93947,1,40-60,1,1,6,2.0,5740.0,0,0,Self and Spouse
93948,0,60-80,1,1,4,1.0,5610.0,1,1,Self and Spouse
93950,1,40-60,1,1,6,1.0,137.0,1,1,Self and Spouse
93951,1,40-60,1,3,5,1.0,9645.0,0,0,Self and Spouse
93954,0,40-60,0,1,6,1.0,800.0,0,1,Self and Spouse
93959,0,40-60,1,1,4,1.0,5110.0,0,0,Self and Spouse
93960,1,40-60,1,1,4,1.0,7000.0,1,1,Self and Spouse
93964,0,40-60,1,5,4,1.0,5740.0,13,0,Peers and Similar Relations
93965,1,18-40,0,5,5,1.0,9600.0,0,0,Self and Spouse
93968,0,18-40,0,5,4,1.0,4230.0,5,0,Peers and Similar Relations
93970,0,18-40,1,5,3,1.0,4030.0,12,1,Peers and Similar Relations
93976,1,40-60,0,1,7,2.0,1760.0,0,1,Self and Spouse
93977,0,18-40,0,1,4,1.0,4110.0,1,0,Self and Spouse
93980,0,40-60,1,5,3,1.0,4220.0,0,1,Self and Spouse
93981,0,40-60,0,5,7,3.0,3870.0,13,0,Peers and Similar Relations
93983,0,18-40,0,5,3,1.0,4220.0,15,1,Lodgers and Non-Family Members
93984,1,18-40,1,1,7,1.0,5165.0,0,0,Self and Spouse
93985,1,18-40,1,1,7,1.0,710.0,1,1,Self and Spouse
93987,1,40-60,1,1,6,1.0,1065.0,0,1,Self and Spouse
93988,0,40-60,1,1,5,1.0,800.0,1,0,Self and Spouse
93994,0,18-40,0,5,6,1.0,5110.0,2,0,Direct Dependents
93996,1,40-60,1,1,6,7.0,220.0,1,1,Self and Spouse
94001,0,40-60,1,1,3,6.0,6230.0,1,1,Self and Spouse
94002,1,18-40,1,1,4,1.0,20.0,0,0,Self and Spouse
94003,0,18-40,1,1,4,1.0,7700.0,1,1,Self and Spouse
94006,0,40-60,1,1,4,1.0,4720.0,1,0,Self and Spouse
94011,1,18-40,1,1,6,1.0,110.0,0,1,Self and Spouse
94012,0,18-40,0,1,7,3.0,2300.0,1,0,Self and Spouse
94014,0,40-60,0,1,6,1.0,5310.0,0,0,Self and Spouse
94015,0,18-40,0,5,3,1.0,4140.0,2,1,Direct Dependents
94017,0,40-60,1,1,6,7.0,4850.0,0,1,Self and Spouse
94018,0,40-60,1,1,5,1.0,5400.0,1,0,Self and Spouse
94019,1,40-60,1,1,4,1.0,1105.0,0,0,Self and Spouse
94020,1,40-60,1,1,3,6.0,6660.0,1,1,Self and Spouse
94022,1,40-60,1,3,5,1.0,4850.0,0,1,Self and Spouse
94024,1,60-80,1,1,5,1.0,5240.0,1,0,Self and Spouse
94025,1,18-40,0,1,6,1.0,1350.0,0,1,Self and Spouse
94028,1,40-60,1,1,7,1.0,3250.0,0,0,Self and Spouse
94029,0,40-60,1,1,4,7.0,4710.0,1,1,Self and Spouse
94030,0,18-40,1,5,6,2.0,1010.0,2,1,Direct Dependents
94032,1,40-60,0,3,4,1.0,1050.0,0,1,Self and Spouse
94033,1,18-40,1,3,6,1.0,630.0,0,0,Self and Spouse
94034,1,18-40,1,5,4,1.0,1450.0,13,1,Peers and Similar Relations
94036,1,60-80,1,1,3,1.0,5860.0,1,0,Self and Spouse
94037,1,40-60,1,3,6,1.0,410.0,0,0,Self and Spouse
94041,0,40-60,1,3,5,1.0,7420.0,13,1,Peers and Similar Relations
94042,0,18-40,1,1,6,2.0,5860.0,0,0,Self and Spouse
94043,0,18-40,1,1,3,1.0,9365.0,1,1,Self and Spouse
94046,1,40-60,1,1,4,1.0,1050.0,0,1,Self and Spouse
94047,1,40-60,1,1,7,4.0,2310.0,1,0,Self and Spouse
94052,1,18-40,1,5,6,1.0,1460.0,0,1,Self and Spouse
94054,1,18-40,1,1,6,1.0,1105.0,0,1,Self and Spouse
94062,1,40-60,1,3,6,7.0,2710.0,0,1,Self and Spouse
94068,0,18-40,1,1,3,1.0,7315.0,1,1,Self and Spouse
94076,0,60-80,1,2,6,6.0,3630.0,0,0,Self and Spouse
94078,0,18-40,0,5,3,1.0,5240.0,0,0,Self and Spouse
94079,0,18-40,0,5,3,1.0,4010.0,13,1,Peers and Similar Relations
94080,0,18-40,1,5,5,1.0,9620.0,0,1,Self and Spouse
94082,1,40-60,1,3,3,1.0,6355.0,0,1,Self and Spouse
94083,0,40-60,1,3,7,4.0,2310.0,13,0,Peers and Similar Relations
94084,1,40-60,0,3,7,1.0,1460.0,0,0,Self and Spouse
94085,0,60-80,1,1,3,6.0,6260.0,0,1,Self and Spouse
94087,1,40-60,1,3,6,4.0,5740.0,0,0,Self and Spouse
94088,0,18-40,1,5,4,1.0,4760.0,2,0,Direct Dependents
94089,0,18-40,1,5,6,3.0,2320.0,0,1,Self and Spouse
94090,0,18-40,1,5,6,3.0,2310.0,13,0,Peers and Similar Relations
94091,1,40-60,1,1,6,7.0,4810.0,0,1,Self and Spouse
94093,1,18-40,1,5,6,1.0,705.0,2,1,Direct Dependents
94094,1,18-40,1,5,4,1.0,5810.0,0,0,Self and Spouse
94095,0,18-40,1,1,3,1.0,8740.0,0,1,Self and Spouse
94096,0,18-40,1,1,3,1.0,4020.0,1,0,Self and Spouse
94101,1,40-60,0,1,5,1.0,440.0,0,1,Self and Spouse
94102,0,40-60,1,1,3,3.0,5740.0,1,0,Self and Spouse
94103,0,18-40,0,5,6,1.0,3255.0,2,0,Direct Dependents
94104,0,18-40,0,5,5,1.0,8140.0,2,1,Direct Dependents
94107,0,18-40,1,5,5,1.0,2300.0,0,0,Self and Spouse
94110,0,18-40,1,3,3,1.0,7905.0,13,1,Peers and Similar Relations
94111,0,40-60,1,1,4,1.0,8710.0,0,0,Self and Spouse
94112,0,18-40,1,1,3,4.0,6305.0,1,1,Self and Spouse
94116,0,18-40,0,5,3,1.0,750.0,0,0,Self and Spouse
94120,0,60-80,0,5,3,1.0,4220.0,0,0,Self and Spouse
94122,0,18-40,1,5,3,5.0,9310.0,0,1,Self and Spouse
94123,0,18-40,1,5,0,6.0,6230.0,12,1,Peers and Similar Relations
94125,0,60-80,1,1,3,6.0,6200.0,1,1,Self and Spouse
94126,0,40-60,1,5,6,6.0,6230.0,2,1,Direct Dependents
94127,0,40-60,1,5,5,3.0,5740.0,2,0,Direct Dependents
94128,0,60-80,1,1,3,1.0,6050.0,0,0,Self and Spouse
94129,1,60-80,1,1,3,1.0,6260.0,1,1,Self and Spouse
94130,1,60-80,1,1,4,2.0,5165.0,0,0,Self and Spouse
94131,1,60-80,1,1,4,1.0,8990.0,1,1,Self and Spouse
94133,0,60-80,1,1,6,6.0,2634.0,0,0,Self and Spouse
94134,0,60-80,1,1,7,3.0,2205.0,1,1,Self and Spouse
94135,0,60-80,1,1,6,1.0,5860.0,0,0,Self and Spouse
94136,0,60-80,1,1,6,1.0,1050.0,1,1,Self and Spouse
94137,1,60-80,1,1,4,1.0,4760.0,0,0,Self and Spouse
94138,0,60-80,1,1,6,8.0,4700.0,1,1,Self and Spouse
94139,1,40-60,1,1,4,1.0,1460.0,0,1,Self and Spouse
94140,0,40-60,1,1,5,1.0,3255.0,1,0,Self and Spouse
94146,0,40-60,0,3,5,1.0,5400.0,0,0,Self and Spouse
94147,1,60-80,1,2,6,3.0,630.0,0,0,Self and Spouse
94148,1,18-40,1,5,6,1.0,2014.0,2,0,Direct Dependents
94150,0,40-60,1,5,4,1.0,9130.0,5,1,Peers and Similar Relations
94151,0,40-60,1,1,7,4.0,2310.0,0,0,Self and Spouse
94152,0,40-60,0,1,4,2.0,7000.0,1,1,Self and Spouse
94157,1,40-60,1,5,4,1.0,6230.0,0,1,Self and Spouse
94158,0,40-60,1,1,4,1.0,630.0,0,0,Self and Spouse
94159,0,40-60,1,1,4,1.0,20.0,1,1,Self and Spouse
94163,1,40-60,1,1,7,2.0,3150.0,0,0,Self and Spouse
94164,0,40-60,1,1,6,1.0,5860.0,1,1,Self and Spouse
94166,1,40-60,1,1,6,1.0,10.0,0,1,Self and Spouse
94167,0,40-60,1,1,6,2.0,4130.0,1,0,Self and Spouse
94173,1,60-80,1,1,6,7.0,205.0,0,1,Self and Spouse
94174,0,60-80,1,1,5,1.0,3646.0,1,0,Self and Spouse
94175,0,40-60,0,5,5,1.0,2310.0,0,0,Self and Spouse
94176,0,40-60,0,5,6,1.0,2310.0,5,0,Peers and Similar Relations
94180,0,40-60,0,5,7,1.0,4000.0,2,1,Direct Dependents
94181,0,18-40,1,5,6,1.0,2640.0,0,1,Self and Spouse
94184,1,40-60,1,1,3,2.0,4850.0,1,1,Self and Spouse
94187,1,18-40,0,5,3,1.0,9620.0,10,1,Extended and Distant Relatives
94194,0,18-40,1,5,6,2.0,2014.0,0,0,Self and Spouse
94195,0,18-40,1,1,6,1.0,4810.0,0,0,Self and Spouse
94196,0,18-40,1,1,3,1.0,6230.0,1,1,Self and Spouse
94199,0,18-40,1,5,6,3.0,2310.0,2,0,Direct Dependents
94202,1,18-40,0,1,7,3.0,3870.0,0,1,Self and Spouse
94203,0,18-40,0,1,5,1.0,110.0,1,0,Self and Spouse
94207,1,40-60,0,3,5,1.0,440.0,8,1,Older Generation
94209,1,18-40,1,1,6,1.0,1530.0,0,1,Self and Spouse
94210,1,18-40,1,1,6,2.0,3255.0,1,0,Self and Spouse
94213,1,60-80,1,1,6,1.0,10.0,0,1,Self and Spouse
94214,1,40-60,0,1,6,1.0,630.0,1,0,Self and Spouse
94218,0,40-60,1,1,3,1.0,3645.0,0,0,Self and Spouse
94219,0,40-60,1,1,3,1.0,9510.0,1,1,Self and Spouse
94220,0,18-40,1,5,4,1.0,8225.0,2,1,Direct Dependents
94221,0,40-60,1,1,5,2.0,5820.0,0,0,Self and Spouse
94222,0,60-80,1,1,3,6.0,4251.0,1,1,Self and Spouse
